type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,pc_timestamp
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882933720,0,110,0,0,2882.63,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 5 -4 6 -5 6 -5 6 -5 6 -6 6 -6 6 -6 6 -7 6 -7 6 -7 6 -8 6 -8 6 -8 6 -8 6 -9 5 -9 6 -8 5 -9 6 -8 6 -8 6 -9 6 -8 6 -9 6 -9 6 -9 6 0 0 -9 5 -8 4 -8 4 -7 3 -7 4 -6 4 -6 4 -5 4 -5 4 -5 4 -5 5 -5 5 -4 5 -4 5 -4 4 -4 4 -3 4 -3 4 -2 4 -2 4 -1 4 -2 5 -1 5 0 5 -1 6 -1 6 0 0 0 0 0 0 0 0 0 0 ],1771738838.354798
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882935048,0,110,0,0,2882.66,384,[0 0 0 0 0 0 0 0 0 0 0 0 -7 3 -8 2 -8 2 -8 2 -8 2 -9 1 -9 1 -9 1 -10 1 -9 1 -10 1 -10 1 -10 1 -11 0 -11 0 -10 -1 -11 0 -10 0 -11 0 -10 0 -11 0 -11 0 -11 0 -11 0 -11 0 -11 -1 0 0 -11 -1 -9 -2 -9 -2 -8 -2 -8 -1 -8 0 -7 0 -7 0 -7 0 -7 1 -7 1 -7 1 -6 1 -6 1 -6 1 -6 1 -5 1 -5 2 -5 2 -5 2 -4 2 -4 3 -4 3 -4 4 -4 4 -5 5 0 0 0 0 0 0 0 0 0 0 ],1771738838.39302
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882935300,0,110,0,0,2882.7,384,[0 0 0 0 0 0 0 0 0 0 0 0 4 5 4 6 3 6 3 7 3 7 3 7 3 7 3 7 3 8 3 8 3 8 3 9 2 9 2 10 2 9 1 9 2 9 2 9 2 9 2 9 2 9 2 9 2 9 2 10 2 10 2 10 0 0 1 9 0 9 0 8 0 7 0 7 1 6 1 6 2 5 2 5 2 5 3 6 3 5 3 5 3 5 3 4 2 4 3 4 3 3 3 3 3 3 3 2 4 2 4 2 5 2 5 2 6 2 0 0 0 0 0 0 0 0 0 0 ],1771738838.425024
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882935561,0,110,0,0,2882.73,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -8 0 -8 1 -8 1 -9 1 -9 1 -9 2 -9 2 -10 2 -9 2 -10 3 -10 3 -10 3 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 5 -10 5 -10 0 0 5 -9 5 -8 4 -8 4 -7 3 -7 3 -7 2 -7 2 -7 1 -7 1 -7 1 -7 1 -7 1 -7 0 -7 0 -6 0 -6 0 -6 -1 -5 -1 -5 -2 -5 -2 -5 -2 -5 -3 -5 -3 -6 -3 -6 -4 -6 0 0 0 0 0 0 0 0 0 0 ],1771738838.462416
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882936674,0,110,0,0,2882.77,384,[0 0 0 0 0 0 0 0 0 0 0 0 7 -1 7 0 7 0 7 1 7 1 8 1 8 1 8 1 8 2 8 2 9 3 9 3 9 3 9 3 9 3 9 4 9 4 9 4 9 3 9 3 9 3 9 3 9 4 9 4 9 4 9 4 0 0 8 5 7 5 7 4 6 4 6 3 6 2 6 2 6 1 6 1 6 1 6 1 6 1 6 0 5 0 5 0 5 0 5 0 5 -1 5 -1 4 -2 4 -2 4 -2 4 -3 5 -3 5 -4 6 -4 0 0 0 0 0 0 0 0 0 0 ],1771738838.4950778
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882936854,0,110,0,0,2882.8,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 3 6 4 5 4 5 5 5 5 6 5 6 6 6 6 6 6 6 6 6 7 6 7 6 7 6 7 5 8 5 8 5 8 5 8 5 8 5 8 5 8 5 8 6 8 6 8 5 8 5 8 0 0 4 8 3 8 3 7 3 6 3 6 3 6 3 5 4 5 4 5 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 2 4 2 4 2 4 1 5 1 5 1 5 0 5 0 6 0 6 0 0 0 0 0 0 0 0 0 0 0 ],1771738838.526027
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882937576,0,110,0,0,2882.83,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 5 -5 5 -6 5 -6 5 -6 5 -7 5 -7 5 -7 5 -8 5 -8 5 -8 5 -9 5 -9 5 -9 5 -9 5 -10 4 -10 4 -9 4 -9 4 -9 4 -9 5 -9 5 -9 5 -10 5 -10 4 -10 4 0 0 -10 3 -9 3 -9 2 -8 2 -7 3 -7 3 -6 3 -6 3 -6 3 -5 4 -5 4 -5 4 -5 4 -5 4 -4 4 -4 3 -3 4 -3 4 -3 4 -3 4 -2 4 -2 4 -1 5 -1 5 -1 6 -2 6 0 0 0 0 0 0 0 0 0 0 ],1771738838.561451
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2882937765,0,110,0,0,2882.87,384,[0 0 0 0 0 0 0 0 0 0 0 0 -3 6 -3 6 -4 6 -4 6 -5 6 -5 7 -5 6 -6 7 -6 7 -6 7 -7 7 -7 7 -7 7 -7 7 -7 7 -8 6 -8 6 -8 6 -8 6 -7 7 -8 7 -8 7 -8 7 -8 7 -8 7 -8 6 0 0 -9 5 -8 5 -8 4 -7 4 -6 4 -6 4 -5 4 -5 5 -5 5 -4 5 -4 5 -4 5 -4 5 -4 5 -4 4 -3 4 -3 4 -2 4 -2 4 -2 4 -1 5 -1 5 0 5 0 5 0 6 0 6 0 0 0 0 0 0 0 0 0 0 ],1771738838.596663
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2882938601,0,110,0,0,2882.9,384,[0 0 0 0 0 0 0 0 0 0 0 0 7 -1 7 0 7 1 7 1 8 1 8 1 8 2 8 2 8 3 9 3 9 3 9 3 9 3 9 3 9 4 9 4 9 4 9 4 9 4 9 4 9 4 9 4 9 4 9 4 9 4 9 5 0 0 8 5 7 5 6 5 6 4 6 3 6 3 6 3 6 2 6 2 6 1 6 1 6 1 6 1 6 1 5 1 5 0 5 0 5 -1 5 -1 5 -1 5 -1 5 -2 5 -2 5 -3 5 -3 6 -3 0 0 0 0 0 0 0 0 0 0 ],1771738838.629618
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883240559,0,110,0,0,2882.94,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 1 6 1 6 2 6 2 6 2 6 3 7 3 6 3 7 4 7 4 7 4 7 4 7 5 7 5 7 5 7 6 8 6 7 6 8 6 7 6 7 6 7 6 8 7 7 7 7 7 7 7 0 0 6 7 5 7 5 7 5 6 5 6 4 5 4 5 4 4 4 4 5 4 5 4 5 3 5 3 5 3 5 3 5 2 5 2 5 1 5 1 5 0 5 0 5 0 6 -1 6 -1 7 -1 7 -1 0 0 0 0 0 0 0 0 0 0 ],1771738838.661073
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883240901,0,110,0,0,2882.97,384,[0 0 0 0 0 0 0 0 0 0 0 0 -1 6 -2 6 -2 6 -2 6 -3 7 -3 6 -3 7 -3 7 -4 7 -4 8 -4 8 -5 8 -4 8 -5 8 -5 8 -6 8 -5 8 -6 8 -6 8 -6 8 -6 8 -6 9 -7 9 -7 8 -7 8 -7 7 0 0 -8 7 -7 7 -7 6 -7 6 -6 5 -6 5 -5 5 -5 5 -5 5 -4 6 -4 5 -3 5 -3 5 -3 5 -3 5 -2 5 -2 5 -2 5 -1 5 -1 5 0 5 0 5 1 6 1 6 1 6 1 7 0 0 0 0 0 0 0 0 0 0 ],1771738838.695203
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883241326,0,110,0,0,2883,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 3 4 4 4 5 4 5 4 5 5 5 4 6 5 6 5 6 4 7 5 7 4 7 4 7 5 8 5 8 5 8 5 8 5 8 4 8 4 9 4 8 4 9 4 9 4 9 4 10 3 10 0 0 3 9 2 9 2 8 2 8 2 7 2 7 2 6 3 6 3 6 3 5 3 5 3 5 3 4 3 4 4 3 4 3 4 3 4 3 4 2 5 2 5 2 5 1 5 1 6 1 7 1 7 0 0 0 0 0 0 0 0 0 0 0 ],1771738838.727175
CSI_DATA,STA,20:6E:F1:85:57:D5,-47,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883242858,0,110,0,0,2883.03,384,[0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 3 5 4 5 3 6 3 6 3 7 3 7 3 7 3 8 4 8 3 8 3 8 3 9 3 9 3 9 3 9 3 9 3 9 2 10 2 10 3 10 2 10 2 10 2 10 1 10 0 0 0 10 0 9 0 8 1 8 1 7 0 7 0 7 1 7 1 6 2 6 2 6 2 5 2 5 2 5 3 5 3 4 3 4 3 4 3 4 4 3 4 3 4 3 5 3 6 2 6 2 6 3 0 0 0 0 0 0 0 0 0 0 ],1771738838.759191
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883245156,0,110,0,0,2883.06,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 -1 6 -1 6 -1 7 -1 7 -2 7 -2 7 -2 7 -2 8 -2 8 -3 8 -3 8 -3 9 -3 9 -3 9 -3 9 -4 9 -4 9 -4 9 -4 9 -4 9 -5 9 -5 9 -5 9 -6 8 0 0 -6 8 -5 7 -5 7 -5 6 -4 6 -4 6 -4 6 -3 6 -3 5 -3 6 -2 6 -2 6 -2 6 -2 5 -1 5 -1 5 -1 5 0 5 0 5 0 5 1 5 1 5 2 5 2 6 2 6 3 7 0 0 0 0 0 0 0 0 0 0 ],1771738838.7929542
CSI_DATA,STA,20:6E:F1:85:57:D5,-47,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883280872,0,110,0,0,2883.1,384,[0 0 0 0 0 0 0 0 0 0 0 0 -7 0 -6 0 -7 -1 -7 -1 -8 -1 -7 -1 -8 -2 -8 -2 -8 -2 -8 -3 -9 -3 -9 -3 -9 -3 -9 -3 -9 -3 -10 -4 -9 -4 -10 -4 -10 -4 -10 -4 -10 -5 -10 -4 -10 -5 -10 -5 -10 -6 -9 -6 0 0 -9 -6 -9 -6 -7 -5 -8 -5 -7 -4 -7 -4 -7 -4 -7 -4 -7 -3 -7 -3 -7 -2 -7 -2 -6 -2 -6 -2 -7 -1 -6 -1 -7 -1 -6 0 -6 0 -7 0 -7 1 -6 2 -7 2 -7 2 -8 2 -8 2 0 0 0 0 0 0 0 0 0 0 ],1771738838.833014
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883444686,0,110,0,0,2883.14,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 4 -5 4 -5 5 -6 4 -6 5 -6 4 -7 4 -7 4 -8 4 -8 4 -9 4 -9 4 -9 3 -9 3 -9 3 -10 3 -9 3 -10 3 -9 3 -10 3 -10 3 -10 3 -10 3 -10 3 -10 2 -10 2 0 0 -10 1 -9 1 -8 1 -8 1 -7 1 -7 2 -7 2 -7 3 -6 3 -6 3 -6 3 -5 3 -5 3 -5 4 -5 4 -5 4 -5 5 -4 4 -4 5 -4 5 -4 5 -3 6 -3 7 -3 7 -3 7 -4 8 0 0 0 0 0 0 0 0 0 0 ],1771738838.869317
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883446480,0,110,0,0,2883.17,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 2 5 3 5 3 5 4 6 4 6 4 6 5 6 5 6 5 5 6 5 7 5 7 5 7 5 7 5 8 5 8 5 7 5 7 5 7 5 8 5 8 6 8 5 8 5 9 4 9 4 9 0 0 4 8 3 8 3 7 3 6 3 6 4 5 4 5 4 4 4 4 4 4 5 4 5 4 5 3 5 3 5 3 5 2 5 2 6 2 5 1 6 1 6 0 6 0 7 0 7 0 8 0 9 0 0 0 0 0 0 0 0 0 0 0 ],1771738838.901351
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883446708,0,110,0,0,2883.21,384,[0 0 0 0 0 0 0 0 0 0 0 0 4 -4 5 -4 5 -4 5 -4 5 -4 6 -4 7 -4 7 -3 7 -3 7 -3 8 -2 8 -3 8 -3 8 -2 9 -2 9 -2 9 -2 9 -2 9 -2 9 -2 8 -2 9 -2 9 -1 9 -1 9 -1 9 -1 0 0 9 0 8 0 7 0 7 0 6 -1 6 -1 6 -2 6 -2 6 -2 5 -2 5 -3 5 -3 5 -3 5 -3 5 -3 4 -4 4 -4 4 -4 4 -4 4 -5 3 -5 3 -6 4 -6 3 -7 4 -7 5 -8 0 0 0 0 0 0 0 0 0 0 ],1771738838.9358132
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883446888,0,110,0,0,2883.24,384,[0 0 0 0 0 0 0 0 0 0 0 0 5 -2 5 -2 6 -1 6 -1 7 -1 7 -1 7 0 7 0 8 0 8 1 8 1 8 1 8 1 8 1 8 2 9 2 8 2 9 2 8 2 8 2 9 2 9 2 9 2 8 3 8 3 8 3 0 0 8 3 7 3 6 3 6 2 6 2 6 2 6 1 6 1 6 1 6 0 6 0 5 0 5 -1 5 -1 6 -1 5 -2 5 -2 5 -2 5 -3 5 -3 5 -3 5 -4 5 -4 5 -5 6 -5 7 -5 0 0 0 0 0 0 0 0 0 0 ],1771738838.969739
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883479516,0,110,0,0,2883.27,384,[0 0 0 0 0 0 0 0 0 0 0 0 6 1 5 1 6 2 6 2 6 3 6 3 7 3 7 4 7 4 6 5 7 5 7 5 7 6 6 6 6 6 7 6 6 6 7 6 6 6 7 6 7 6 7 6 7 6 6 7 6 7 6 7 0 0 5 7 5 6 4 6 5 5 4 5 4 4 4 4 5 3 5 3 5 2 5 2 5 2 5 2 5 1 6 1 5 1 5 0 6 0 6 0 6 -1 6 -1 6 -2 6 -2 7 -2 7 -2 8 -2 0 0 0 0 0 0 0 0 0 0 ],1771738839.001442
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883612739,0,110,0,0,2883.31,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -6 0 -6 0 -6 0 -7 0 -7 1 -7 1 -7 1 -7 1 -7 2 -7 2 -7 2 -7 2 -8 2 -8 2 -8 3 -7 3 -8 2 -7 2 -7 2 -8 2 -8 2 -8 3 -8 3 -8 3 -8 4 -8 0 0 4 -7 3 -6 3 -6 3 -5 2 -5 2 -5 1 -5 1 -5 1 -5 0 -5 0 -5 0 -6 0 -5 0 -5 -1 -5 -1 -5 -1 -5 -1 -5 -1 -5 -2 -5 -2 -5 -3 -5 -3 -5 -3 -6 -3 -7 -4 -7 0 0 0 0 0 0 0 0 0 0 ],1771738839.037399
CSI_DATA,STA,20:6E:F1:85:57:D5,-51,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883613289,0,110,0,0,2883.34,384,[0 0 0 0 0 0 0 0 0 0 0 0 4 -4 4 -4 5 -4 5 -3 5 -4 5 -3 6 -3 6 -3 6 -4 7 -3 7 -3 7 -3 7 -2 7 -2 7 -2 7 -2 7 -2 7 -3 6 -2 7 -3 7 -3 7 -3 8 -3 8 -2 8 -2 8 -2 0 0 7 -1 7 -1 6 -1 6 -2 5 -1 5 -2 4 -2 4 -3 4 -3 4 -3 4 -3 4 -3 3 -3 3 -3 3 -4 3 -4 3 -5 2 -4 2 -4 2 -4 2 -5 1 -5 2 -6 2 -6 2 -7 2 -7 0 0 0 0 0 0 0 0 0 0 ],1771738839.072738
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883615530,0,110,0,0,2883.38,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 4 -4 4 -4 4 -5 4 -5 4 -5 4 -6 4 -6 4 -6 4 -6 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -8 4 -8 4 -8 4 -8 3 0 0 -7 3 -7 2 -6 2 -6 2 -5 2 -5 2 -4 3 -4 3 -4 3 -4 3 -4 3 -4 3 -3 4 -3 3 -3 4 -3 4 -2 4 -2 4 -2 4 -1 4 -1 4 -1 4 -1 5 -1 6 -1 6 -1 7 0 0 0 0 0 0 0 0 0 0 ],1771738839.108415
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883616782,0,110,0,0,2883.41,384,[0 0 0 0 0 0 0 0 0 0 0 0 4 -5 4 -4 4 -4 5 -4 5 -4 5 -4 5 -4 6 -4 6 -4 6 -4 6 -4 7 -4 7 -4 7 -4 7 -4 7 -3 7 -3 7 -3 7 -4 6 -4 7 -4 7 -4 7 -4 7 -4 7 -3 8 -3 0 0 7 -2 6 -2 6 -2 5 -2 5 -2 4 -3 4 -3 4 -3 4 -3 3 -3 3 -4 3 -4 3 -4 3 -4 3 -4 3 -4 2 -4 2 -4 2 -5 1 -5 1 -5 1 -5 1 -6 1 -6 1 -7 2 -7 0 0 0 0 0 0 0 0 0 0 ],1771738839.144083
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883756348,0,110,0,0,2883.45,384,[0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 4 1 4 0 5 0 5 0 5 0 5 -1 5 -1 5 -1 6 -1 6 -1 6 -1 6 -1 6 -2 6 -2 6 -2 6 -2 6 -2 7 -2 7 -2 7 -3 7 -3 7 -3 8 -3 7 -4 7 0 0 -5 6 -4 6 -4 5 -4 5 -4 5 -3 5 -3 5 -3 5 -2 4 -2 5 -2 5 -1 5 -1 5 -1 5 -1 5 -1 5 0 5 0 5 0 5 1 5 1 6 1 6 3 6 3 7 3 7 3 8 0 0 0 0 0 0 0 0 0 0 ],1771738839.178171
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883757457,0,110,0,0,2883.48,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 1 -5 1 -5 0 -6 0 -6 0 -6 0 -6 -1 -7 -1 -7 -1 -7 -1 -7 -2 -7 -1 -7 -2 -7 -2 -7 -2 -7 -3 -8 -3 -7 -3 -7 -3 -8 -3 -8 -3 -8 -4 -8 -3 -8 -3 -8 -4 -8 -5 0 0 -7 -5 -6 -5 -6 -5 -6 -5 -6 -4 -5 -4 -5 -4 -5 -3 -6 -3 -6 -2 -6 -2 -6 -2 -6 -1 -6 -1 -6 -2 -6 -1 -6 -1 -6 -1 -7 -1 -7 0 -7 0 -7 1 -7 1 -8 2 -9 2 -10 2 0 0 0 0 0 0 0 0 0 0 ],1771738839.217727
CSI_DATA,STA,20:6E:F1:85:57:D5,-50,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883757818,0,110,0,0,2883.52,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 -3 -4 -4 -4 -4 -3 -5 -3 -5 -3 -5 -3 -5 -3 -6 -3 -6 -3 -6 -3 -6 -3 -7 -2 -7 -2 -7 -2 -7 -2 -7 -2 -7 -2 -7 -2 -8 -2 -7 -2 -8 -2 -8 -2 -8 -2 -9 -1 -9 -1 -9 0 0 0 -8 0 -8 0 -8 0 -7 0 -7 0 -6 -1 -6 -1 -6 -1 -6 -2 -6 -2 -6 -2 -6 -2 -6 -3 -6 -3 -5 -3 -6 -3 -5 -4 -5 -4 -5 -5 -5 -5 -5 -5 -5 -6 -5 -7 -5 -7 -6 -8 -6 0 0 0 0 0 0 0 0 0 0 ],1771738839.2578292
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883759024,0,110,0,0,2883.56,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 1 -5 1 -5 1 -5 0 -5 0 -6 0 -6 0 -6 0 -6 -1 -6 -1 -7 -1 -7 -1 -7 -1 -7 -1 -7 -1 -7 -2 -7 -2 -7 -2 -7 -2 -7 -2 -8 -2 -7 -2 -8 -2 -8 -3 -8 -3 -8 -3 0 0 -8 -4 -7 -4 -6 -4 -6 -3 -6 -3 -5 -3 -5 -2 -5 -2 -5 -2 -5 -1 -6 -1 -6 -1 -6 -1 -6 0 -6 0 -6 0 -6 0 -6 1 -6 1 -6 1 -6 2 -6 2 -6 3 -7 3 -7 4 -8 4 0 0 0 0 0 0 0 0 0 0 ],1771738839.296014
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883761501,0,110,0,0,2883.6,384,[0 0 0 0 0 0 0 0 0 0 0 0 -5 -2 -5 -2 -5 -3 -5 -3 -5 -3 -5 -3 -5 -3 -5 -4 -5 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -5 -6 -6 -6 -5 -7 -5 -8 -4 -8 -4 -8 0 0 -3 -8 -3 -7 -3 -7 -3 -7 -3 -6 -3 -6 -3 -5 -3 -5 -3 -5 -4 -5 -4 -5 -4 -5 -4 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -4 -5 -3 -6 -3 -6 -3 -7 -2 -7 -2 -8 -3 -9 -3 -10 -3 0 0 0 0 0 0 0 0 0 0 ],1771738839.3363788
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883947748,0,110,0,0,2883.64,384,[0 0 0 0 0 0 0 0 0 0 0 0 0 -5 0 -5 0 -5 0 -6 1 -6 1 -6 2 -6 2 -6 2 -6 2 -6 3 -6 3 -6 3 -6 4 -6 4 -6 4 -6 5 -6 4 -5 4 -6 4 -6 4 -6 4 -6 5 -6 5 -6 5 -6 6 -6 0 0 6 -5 6 -5 6 -4 5 -4 5 -4 4 -4 4 -4 3 -4 4 -4 3 -5 3 -5 3 -5 3 -5 2 -5 2 -5 2 -5 2 -6 1 -6 1 -6 0 -6 0 -7 0 -7 -1 -7 -1 -8 -1 -9 -1 -10 0 0 0 0 0 0 0 0 0 0 ],1771738839.371951
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883950577,0,110,0,0,2883.68,384,[0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 3 1 4 1 4 1 4 1 5 1 5 1 5 0 5 0 6 0 5 0 6 -1 6 -1 6 -1 6 -2 6 -2 6 -2 6 -2 6 -2 6 -2 6 -2 7 -2 6 -2 7 -3 7 -3 7 0 0 -4 6 -4 6 -4 5 -4 5 -4 5 -3 5 -3 5 -3 5 -2 4 -2 4 -2 4 -2 4 -1 5 -1 5 -1 4 -1 5 0 4 0 4 1 5 1 5 1 5 2 5 2 5 3 5 3 6 4 7 0 0 0 0 0 0 0 0 0 0 ],1771738839.406362
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883951695,0,110,0,0,2883.71,384,[0 0 0 0 0 0 0 0 0 0 0 0 -4 2 -4 2 -4 2 -5 2 -5 2 -6 2 -6 1 -6 1 -6 1 -6 1 -7 1 -7 1 -7 0 -7 0 -7 0 -7 -1 -8 -1 -7 -1 -7 -1 -7 -1 -8 -1 -7 -1 -8 -1 -8 -1 -8 -1 -8 -2 0 0 -8 -3 -7 -3 -7 -3 -6 -3 -6 -3 -6 -2 -6 -2 -6 -2 -6 -2 -6 -1 -6 -1 -6 -1 -6 -1 -6 0 -6 0 -6 0 -5 0 -6 1 -6 1 -6 2 -6 2 -6 3 -6 4 -6 4 -7 5 -8 5 0 0 0 0 0 0 0 0 0 0 ],1771738839.443452
CSI_DATA,STA,20:6E:F1:85:57:D5,-48,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2883953367,0,110,0,0,2883.75,384,[0 0 0 0 0 0 0 0 0 0 0 0 -3 -4 -2 -4 -2 -5 -2 -5 -2 -5 -2 -5 -1 -6 -1 -6 -1 -6 -1 -6 -1 -6 -1 -6 0 -7 0 -7 0 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -7 1 -8 2 -8 0 0 3 -7 3 -7 3 -6 3 -6 2 -6 2 -6 2 -6 2 -5 2 -5 1 -5 1 -5 0 -6 0 -6 0 -6 0 -5 0 -6 -1 -5 -1 -5 -2 -6 -2 -6 -2 -6 -3 -6 -4 -6 -4 -6 -5 -7 -5 -8 0 0 0 0 0 0 0 0 0 0 ],1771738839.48131
CSI_DATA,STA,20:6E:F1:85:57:D5,-49,11,1,6,1,1,1,0,0,0,0,-95,0,6,1,2883953667,0,110,0,0,2883.79,384,[0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 4 1 4 0 5 0 5 0 5 0 5 0 5 -1 5 -1 6 -1 5 -1 6 -2 6 -2 6 -2 6 -3 6 -3 6 -3 5 -3 6 -3 6 -3 6 -3 6 -3 6 -4 7 -4 7 -4 6 0 0 -5 6 -5 5 -5 5 -4 4 -4 5 -4 4 -4 4 -3 4 -3 4 -3 4 -2 4 -2 5 -2 5 -2 5 -2 4 -1 5 -1 5 -1 5 0 5 0 5 1 5 1 6 2 6 3 6 3 7 3 8 0 0 0 0 0 0 0 0 0 0 ],1771738839.515496
CSI_DATA,STA,20:6E:F1:85:57:D5,-47,11,1,4,1,1,1,0,0,0,0,-95,0,6,1,2884127719,0,110,0,0,2883.82,384,[0 0 0 0 0 0 0 0 0 0 0 0 1 -1 1 -1 2 -1 2 -1 2 -1 2 -1 2 -1 2 -1 3 -1 3 0 3 0 4 0 4 1 4 1 4 2 4 2 4 2 4 3 4 3 3 3 3 3 4 3 4 3 4 4 4 4 4 4 0 0 4 5 4 5 3 5 3 6 3 5 3 6 2 5 2 5 2 5 3 5 3 5 3 4 3 5 3 4 4 4 3 4 4 4 4 4 4 4 4 3 5 3 5 3 6 3 7 3 8 3 8 4 0 0 0 0 0 0 0 0 0 0 ],1771738839.548119
